date,store_key,prod_key,prediction,lower_95,upper_95
2024-07-12,S002,P0018,14.428167,7.5966268,21.259708
2024-07-13,S002,P0018,15.016037,8.184496,21.847578
2024-07-14,S002,P0018,15.224443,8.392902,22.055984
2024-07-15,S002,P0018,11.582675,4.7511344,18.414215
2024-07-16,S002,P0018,13.0363655,6.204825,19.867907
2024-07-17,S002,P0018,10.179681,3.3481402,17.01122
2024-07-18,S002,P0018,9.208252,2.3767114,16.039793
2024-07-19,S002,P0018,8.640283,1.808742,15.471823
2024-07-20,S002,P0018,10.024688,3.1931472,16.856228
2024-07-21,S002,P0018,8.972977,2.141436,15.804518
2024-07-22,S002,P0018,10.526674,3.6951337,17.358215
2024-07-23,S002,P0018,8.973987,2.142446,15.805527
2024-07-24,S002,P0018,10.489268,3.6577277,17.320808
2024-07-25,S002,P0018,9.5182085,2.686668,16.349749
2024-07-26,S002,P0018,10.333568,3.502027,17.165108
2024-07-27,S002,P0018,11.478047,4.646507,18.309587
2024-07-28,S002,P0018,12.792519,5.960978,19.62406
2024-07-29,S002,P0018,10.729339,3.897798,17.560879
2024-07-30,S002,P0018,11.443403,4.6118627,18.274944
2024-07-31,S002,P0018,12.084751,5.2532105,18.916292
2024-08-01,S002,P0018,16.40903,9.57749,23.240572
2024-08-02,S002,P0018,8.579847,1.7483068,15.411388
2024-08-03,S002,P0018,10.144915,3.313374,16.976456
2024-08-04,S002,P0018,9.4836645,2.652124,16.315205
2024-08-05,S002,P0018,8.482409,1.6508679,15.31395
2024-08-06,S002,P0018,9.360736,2.5291953,16.192276
2024-08-07,S002,P0018,8.575328,1.7437873,15.406868
2024-08-08,S002,P0018,8.798512,1.9669719,15.630053
2024-08-09,S002,P0018,7.112497,0.28095627,13.944037
2024-08-10,S002,P0018,9.787756,2.9562154,16.619297
2024-08-11,S002,P0018,9.520937,2.6893964,16.352478
2024-08-12,S002,P0018,9.78747,2.9559293,16.61901
2024-08-13,S002,P0018,17.928967,11.097425,24.760508
2024-08-14,S002,P0018,12.5868,5.755259,19.41834
2024-08-15,S002,P0018,15.136336,8.304796,21.967876
2024-08-16,S002,P0018,16.485956,9.654415,23.317497
2024-08-17,S002,P0018,17.521347,10.689806,24.352888
2024-08-18,S002,P0018,16.673254,9.841713,23.504795
2024-08-19,S002,P0018,15.816278,8.984737,22.64782
2024-08-20,S002,P0018,14.080776,7.2492356,20.912317
2024-08-21,S002,P0018,11.76883,4.9372897,18.60037
2024-08-22,S002,P0018,12.461437,5.6298966,19.292978
2024-08-23,S002,P0018,11.01336,4.1818194,17.8449
2024-08-24,S002,P0018,10.0473,3.2157598,16.878841
2024-08-25,S002,P0018,13.059502,6.227961,19.891043
2024-08-26,S002,P0018,8.856889,2.0253482,15.688429
2024-08-27,S002,P0018,9.4006405,2.5691,16.232182
2024-08-28,S002,P0018,9.736916,2.905375,16.568457
2024-08-29,S002,P0018,9.55461,2.7230697,16.38615
2024-08-30,S002,P0018,6.8156385,-0.015902042,13.647179
2024-08-31,S002,P0018,10.1599655,3.328425,16.991507
2024-09-01,S002,P0018,8.391498,1.559957,15.223038
2024-09-02,S002,P0018,7.594123,0.7625823,14.425663
2024-09-03,S002,P0018,9.706936,2.8753953,16.538477
2024-09-04,S002,P0018,12.015644,5.1841035,18.847185
2024-09-05,S002,P0018,11.738272,4.906731,18.569813
2024-09-06,S002,P0018,13.300974,6.4694333,20.132515
2024-09-07,S002,P0018,13.658536,6.8269954,20.490076
2024-09-08,S002,P0018,12.538436,5.7068954,19.369976
2024-09-09,S002,P0018,11.940633,5.109092,18.772173
2024-09-10,S002,P0018,12.305589,5.474048,19.137129
2024-09-11,S002,P0018,13.936385,7.1048446,20.767925
2024-09-12,S002,P0018,11.599913,4.768372,18.431454
2024-09-13,S002,P0018,12.736447,5.9049067,19.567987
2024-09-14,S002,P0018,12.537718,5.706177,19.369259
2024-09-15,S002,P0018,12.528865,5.6973243,19.360405
2024-09-16,S002,P0018,10.102795,3.271254,16.934336
2024-09-17,S002,P0018,12.120827,5.289286,18.952368
2024-09-18,S002,P0018,8.135671,1.3041301,14.967211
2024-09-19,S002,P0018,10.008217,3.1766763,16.839758
2024-09-20,S002,P0018,9.893006,3.0614657,16.724546
2024-09-21,S002,P0018,9.8708935,3.039353,16.702435
2024-09-22,S002,P0018,10.400378,3.5688376,17.231918
2024-09-23,S002,P0018,9.199374,2.3678336,16.030914
2024-09-24,S002,P0018,7.7519665,0.9204259,14.583508
2024-09-25,S002,P0018,10.415688,3.584147,17.247229
2024-09-26,S002,P0018,6.918266,0.086725235,13.749806
2024-09-27,S002,P0018,9.975626,3.1440854,16.807167
2024-09-28,S002,P0018,10.894946,4.0634055,17.726486
2024-09-29,S002,P0018,11.935358,5.1038175,18.7669
2024-09-30,S002,P0018,9.537317,2.7057767,16.368858
2024-10-01,S002,P0018,11.170959,4.339419,18.0025
2024-10-02,S002,P0018,10.035402,3.2038617,16.866943
2024-10-03,S002,P0018,9.95589,3.124349,16.78743
2024-10-04,S002,P0018,9.989528,3.157987,16.821068
2024-10-05,S002,P0018,8.390152,1.5586114,15.221693
2024-10-06,S002,P0018,8.251673,1.4201322,15.083214
2024-10-07,S002,P0018,8.853509,2.0219684,15.685049
2024-10-08,S002,P0018,7.3259563,0.49441576,14.157497
2024-10-09,S002,P0018,11.927807,5.0962663,18.759348
2024-10-10,S002,P0018,12.270766,5.4392257,19.102306
2024-10-11,S002,P0018,12.696133,5.864592,19.527674
2024-10-12,S002,P0018,15.044939,8.213398,21.87648
2024-10-13,S002,P0018,15.106179,8.274639,21.93772
2024-10-14,S002,P0018,12.915264,6.0837235,19.746805
2024-10-15,S002,P0018,12.2808275,5.449287,19.112368
2024-10-16,S002,P0018,11.293044,4.4615035,18.124584
2024-10-17,S002,P0018,10.841231,4.0096908,17.672771
2024-10-18,S002,P0018,9.668502,2.8369613,16.500042
2024-10-19,S002,P0018,11.351706,4.520165,18.183247
2024-10-20,S002,P0018,10.038914,3.2073731,16.870455
2024-10-21,S002,P0018,8.518043,1.686502,15.349583
2024-10-22,S002,P0018,8.893516,2.061975,15.725056
2024-10-23,S002,P0018,13.254258,6.4227176,20.085798
2024-10-24,S002,P0018,13.6094475,6.777907,20.440989
2024-10-25,S002,P0018,10.015587,3.1840463,16.847128
2024-10-26,S002,P0018,9.024254,2.1927133,15.855795
2024-10-27,S002,P0018,10.158793,3.3272529,16.990334
2024-10-28,S002,P0018,9.462256,2.6307158,16.293797
2024-10-29,S002,P0018,9.299798,2.4682574,16.131338
2024-10-30,S002,P0018,8.144191,1.3126502,14.975731
2024-10-31,S002,P0018,8.254059,1.4225183,15.0856
2024-11-01,S002,P0018,7.2964163,0.4648757,14.127956
2024-11-02,S002,P0018,8.388476,1.5569358,15.2200165
2024-11-03,S002,P0018,10.134565,3.3030248,16.966106
2024-11-04,S002,P0018,7.8626447,1.0311041,14.694185
2024-11-05,S002,P0018,8.569777,1.738236,15.401318
2024-11-06,S002,P0018,10.563902,3.7323613,17.395443
2024-11-07,S002,P0018,9.608173,2.7766328,16.439714
2024-11-08,S002,P0018,10.758441,3.9269004,17.589981
2024-11-09,S002,P0018,10.129741,3.2982001,16.96128
2024-11-10,S002,P0018,10.664207,3.8326669,17.495749
2024-11-11,S002,P0018,8.030535,1.1989942,14.862076
2024-11-12,S002,P0018,10.938422,4.1068816,17.769962
2024-11-13,S002,P0018,8.123674,1.2921338,14.955215
2024-11-14,S002,P0018,11.730226,4.898685,18.561766
2024-11-15,S002,P0018,9.754734,2.9231935,16.586275
2024-11-16,S002,P0018,11.991887,5.1603465,18.823427
2024-11-17,S002,P0018,11.756062,4.924521,18.587603
2024-11-18,S002,P0018,11.046052,4.2145114,17.877592
2024-11-19,S002,P0018,10.160592,3.3290515,16.992132
2024-11-20,S002,P0018,11.5683565,4.736816,18.399897
2024-11-21,S002,P0018,10.527112,3.6955714,17.358652
2024-11-22,S002,P0018,10.185943,3.354402,17.017483
2024-11-23,S002,P0018,10.707576,3.8760352,17.539116
2024-11-24,S002,P0018,10.651591,3.8200507,17.483131
2024-11-25,S002,P0018,16.126368,9.2948265,22.957909
2024-11-26,S002,P0018,10.334919,3.5033784,17.16646
2024-11-27,S002,P0018,13.293205,6.4616647,20.124746
2024-11-28,S002,P0018,10.8864155,4.054875,17.717957
2024-11-29,S002,P0018,13.462044,6.630503,20.293585
2024-11-30,S002,P0018,23.764904,16.933363,30.596445
2024-12-01,S002,P0018,12.736341,5.904801,19.567883
2024-12-02,S002,P0018,10.67646,3.8449197,17.508001
2024-12-03,S002,P0018,12.254169,5.422629,19.08571
2024-12-04,S002,P0018,10.686508,3.8549676,17.51805
2024-12-05,S002,P0018,11.692631,4.86109,18.524172
2024-12-06,S002,P0018,11.948658,5.1171174,18.7802
2024-12-07,S002,P0018,11.463593,4.632052,18.295134
2024-12-08,S002,P0018,10.020293,3.1887527,16.851833
2024-12-09,S002,P0018,11.226188,4.394647,18.057728
2024-12-10,S002,P0018,12.170853,5.339312,19.002394
2024-12-11,S002,P0018,10.970604,4.1390634,17.802145
2024-12-12,S002,P0018,11.113676,4.2821355,17.945217
2024-12-13,S002,P0018,10.368837,3.5372968,17.200378
2024-12-14,S002,P0018,11.4200945,4.588554,18.251635
2024-12-15,S002,P0018,12.782581,5.9510407,19.614122
2024-12-16,S002,P0018,11.791242,4.959701,18.622782
2024-12-17,S002,P0018,11.419606,4.5880656,18.251146
2024-12-18,S002,P0018,12.112037,5.280496,18.943577
2024-12-19,S002,P0018,13.342064,6.5105233,20.173605
2024-12-20,S002,P0018,10.981915,4.150375,17.813456
2024-12-21,S002,P0018,14.226656,7.3951154,21.058197
2024-12-22,S002,P0018,12.496973,5.6654325,19.328514
2024-12-23,S002,P0018,13.650021,6.81848,20.481562
2024-12-24,S002,P0018,11.679451,4.8479104,18.510992
2024-12-25,S002,P0018,13.616674,6.785134,20.448215
2024-12-26,S002,P0018,12.215089,5.3835483,19.046629
2024-12-27,S002,P0018,14.220558,7.3890176,21.0521
2024-12-28,S002,P0018,16.240389,9.408848,23.07193
2024-12-29,S002,P0018,17.532114,10.700573,24.363655
2024-12-30,S002,P0018,34.083916,27.252375,40.915455
2024-12-31,S002,P0018,37.669296,30.837755,44.500835
2024-07-01,S002,P0019,18.426853,11.595312,25.258394
2024-07-02,S002,P0019,17.32418,10.49264,24.155722
2024-07-03,S002,P0019,18.313034,11.481493,25.144575
2024-07-04,S002,P0019,18.797287,11.965746,25.628828
2024-07-05,S002,P0019,19.340538,12.508997,26.17208
2024-07-06,S002,P0019,21.161257,14.329716,27.992798
2024-07-07,S002,P0019,22.107586,15.276045,28.939127
2024-07-08,S002,P0019,19.021349,12.189808,25.85289
2024-07-09,S002,P0019,18.874712,12.043171,25.706253
2024-07-10,S002,P0019,18.80182,11.97028,25.633362
2024-07-11,S002,P0019,18.772606,11.941065,25.604147
2024-07-12,S002,P0019,18.542276,11.710735,25.373817
2024-07-13,S002,P0019,20.338436,13.506895,27.169977
2024-07-14,S002,P0019,19.024694,12.193153,25.856236
2024-07-15,S002,P0019,17.542763,10.711222,24.374304
2024-07-16,S002,P0019,17.26398,10.43244,24.095522
2024-07-17,S002,P0019,16.748549,9.917007,23.58009
2024-07-18,S002,P0019,16.875624,10.044083,23.707165
2024-07-19,S002,P0019,16.501965,9.6704235,23.333506
2024-07-20,S002,P0019,17.361992,10.530451,24.193533
2024-07-21,S002,P0019,17.700153,10.868612,24.531694
2024-07-22,S002,P0019,17.41984,10.588299,24.25138
2024-07-23,S002,P0019,16.13163,9.300089,22.963171
2024-07-24,S002,P0019,17.815565,10.984024,24.647106
2024-07-25,S002,P0019,17.310509,10.478968,24.14205
2024-07-26,S002,P0019,16.629078,9.797537,23.460619
2024-07-27,S002,P0019,18.55745,11.725908,25.38899
2024-07-28,S002,P0019,16.497063,9.665522,23.328604
2024-07-29,S002,P0019,15.749592,8.918051,22.581133
2024-07-30,S002,P0019,14.532272,7.7007318,21.363813
2024-07-31,S002,P0019,14.842773,8.011232,21.674314
2024-08-01,S002,P0019,13.390012,6.558471,20.221552
2024-08-02,S002,P0019,14.330661,7.49912,21.1622
2024-08-03,S002,P0019,14.73257,7.901029,21.56411
2024-08-04,S002,P0019,15.149168,8.317627,21.98071
2024-08-05,S002,P0019,14.635895,7.804354,21.467436
2024-08-06,S002,P0019,14.059565,7.228024,20.891106
2024-08-07,S002,P0019,14.693359,7.861819,21.5249
2024-08-08,S002,P0019,30.729897,23.898355,37.561436
2024-08-09,S002,P0019,15.363712,8.532171,22.195253
2024-08-10,S002,P0019,19.171188,12.339647,26.00273
2024-08-11,S002,P0019,18.673088,11.841547,25.50463
2024-08-12,S002,P0019,16.999144,10.167603,23.830685
2024-08-13,S002,P0019,16.763817,9.932276,23.595358
2024-08-14,S002,P0019,16.900618,10.069077,23.732159
2024-08-15,S002,P0019,14.526381,7.69484,21.357922
2024-08-16,S002,P0019,14.6360655,7.804525,21.467606
2024-08-17,S002,P0019,14.163078,7.3315377,20.99462
2024-08-18,S002,P0019,15.025715,8.194174,21.857256
2024-08-19,S002,P0019,13.861849,7.0303082,20.69339
2024-08-20,S002,P0019,14.704537,7.872997,21.536077
2024-08-21,S002,P0019,15.238466,8.406925,22.070007
2024-08-22,S002,P0019,32.470757,25.639215,39.302296
2024-08-23,S002,P0019,15.710034,8.878494,22.541574
2024-08-24,S002,P0019,20.113451,13.28191,26.944992
2024-08-25,S002,P0019,19.834764,13.003223,26.666306
2024-08-26,S002,P0019,18.558998,11.727457,25.39054
2024-08-27,S002,P0019,18.760532,11.928991,25.592073
2024-08-28,S002,P0019,18.16404,11.332499,24.99558
2024-08-29,S002,P0019,15.350482,8.518942,22.182022
2024-08-30,S002,P0019,14.711912,7.8803716,21.543453
2024-08-31,S002,P0019,15.214456,8.3829155,22.045996
2024-09-01,S002,P0019,15.561508,8.729967,22.39305
2024-09-02,S002,P0019,14.225485,7.3939443,21.057026
2024-09-03,S002,P0019,14.058803,7.227262,20.890343
2024-09-04,S002,P0019,14.392766,7.5612254,21.224306
2024-09-05,S002,P0019,13.918439,7.0868983,20.749979
2024-09-06,S002,P0019,14.752795,7.9212546,21.584335
2024-09-07,S002,P0019,15.001443,8.169903,21.832983
2024-09-08,S002,P0019,15.100595,8.269054,21.932137
2024-09-09,S002,P0019,13.707066,6.875525,20.538607
2024-09-10,S002,P0019,13.944196,7.112655,20.775736
2024-09-11,S002,P0019,14.2192545,7.387714,21.050795
2024-09-12,S002,P0019,13.2367525,6.405212,20.068293
2024-09-13,S002,P0019,14.66953,7.8379893,21.50107
2024-09-14,S002,P0019,34.108894,27.277353,40.940434
2024-09-15,S002,P0019,16.999004,10.167463,23.830545
2024-09-16,S002,P0019,18.616438,11.784897,25.447979
2024-09-17,S002,P0019,18.495098,11.663557,25.32664
2024-09-18,S002,P0019,18.558998,11.727457,25.39054
2024-09-19,S002,P0019,19.100954,12.269413,25.932495
2024-09-20,S002,P0019,17.571678,10.740137,24.40322
2024-09-21,S002,P0019,16.502216,9.670675,23.333757
2024-09-22,S002,P0019,14.529773,7.698232,21.361313
2024-09-23,S002,P0019,13.655426,6.8238854,20.486967
2024-09-24,S002,P0019,13.3273115,6.495771,20.158852
2024-09-25,S002,P0019,14.020749,7.1892085,20.85229
2024-09-26,S002,P0019,13.781284,6.9497437,20.612825
2024-09-27,S002,P0019,35.047215,28.215673,41.878754
2024-09-28,S002,P0019,14.967536,8.135996,21.799076
2024-09-29,S002,P0019,18.926584,12.095043,25.758125
2024-09-30,S002,P0019,16.897247,10.065706,23.728788
2024-10-01,S002,P0019,16.863066,10.031525,23.694607
2024-10-02,S002,P0019,16.817228,9.985687,23.64877
2024-10-03,S002,P0019,16.887564,10.056023,23.719105
2024-10-04,S002,P0019,14.659301,7.82776,21.49084
2024-10-05,S002,P0019,15.123798,8.292257,21.95534
2024-10-06,S002,P0019,15.184626,8.353085,22.016167
2024-10-07,S002,P0019,13.222039,6.3904986,20.05358
2024-10-08,S002,P0019,13.612428,6.780887,20.443968
2024-10-09,S002,P0019,13.511782,6.680241,20.343323
2024-10-10,S002,P0019,13.648531,6.8169904,20.480072
2024-10-11,S002,P0019,14.4149885,7.583448,21.246529
2024-10-12,S002,P0019,15.403055,8.571514,22.234596
2024-10-13,S002,P0019,15.717627,8.8860855,22.549168
2024-10-14,S002,P0019,14.991036,8.159496,21.822577
2024-10-15,S002,P0019,15.440743,8.609203,22.272284
2024-10-16,S002,P0019,15.125324,8.293783,21.956865
2024-10-17,S002,P0019,14.982381,8.150841,21.813921
2024-10-18,S002,P0019,14.308513,7.476972,21.140053
2024-10-19,S002,P0019,14.210993,7.379452,21.042534
2024-10-20,S002,P0019,15.06567,8.234129,21.897211
2024-10-21,S002,P0019,13.890671,7.05913,20.722212
2024-10-22,S002,P0019,13.702858,6.8713174,20.534399
2024-10-23,S002,P0019,14.435911,7.6043706,21.267452
2024-10-24,S002,P0019,13.268728,6.4371877,20.10027
2024-10-25,S002,P0019,14.076965,7.2454247,20.908506
2024-10-26,S002,P0019,14.648443,7.8169026,21.479984
2024-10-27,S002,P0019,15.230129,8.398588,22.06167
2024-10-28,S002,P0019,14.137799,7.3062587,20.96934
2024-10-29,S002,P0019,14.115241,7.2837005,20.946781
2024-10-30,S002,P0019,13.908504,7.076963,20.740044
2024-10-31,S002,P0019,14.053648,7.2221074,20.88519
2024-11-01,S002,P0019,14.802479,7.970938,21.63402
2024-11-02,S002,P0019,16.27796,9.446419,23.1095
2024-11-03,S002,P0019,17.243595,10.412054,24.075136
2024-11-04,S002,P0019,15.159969,8.328428,21.99151
2024-11-05,S002,P0019,15.238466,8.406925,22.070007
2024-11-06,S002,P0019,14.934446,8.102905,21.765987
2024-11-07,S002,P0019,16.380075,9.548534,23.211617
2024-11-08,S002,P0019,15.188107,8.356565,22.019648
2024-11-09,S002,P0019,16.940102,10.108561,23.771643
2024-11-10,S002,P0019,16.913944,10.082403,23.745485
2024-11-11,S002,P0019,15.3057995,8.474258,22.13734
2024-11-12,S002,P0019,15.294143,8.462603,22.125683
2024-11-13,S002,P0019,14.943617,8.112076,21.775158
2024-11-14,S002,P0019,13.875471,7.0439305,20.707012
2024-11-15,S002,P0019,14.55905,7.727509,21.39059
2024-11-16,S002,P0019,14.71553,7.88399,21.547071
2024-11-17,S002,P0019,15.268754,8.437214,22.100294
2024-11-18,S002,P0019,13.445405,6.6138644,20.276945
2024-11-19,S002,P0019,13.843803,7.012263,20.675344
2024-11-20,S002,P0019,15.310316,8.478775,22.141857
2024-11-21,S002,P0019,15.428687,8.597147,22.260227
2024-11-22,S002,P0019,16.178137,9.346596,23.009678
2024-11-23,S002,P0019,19.497675,12.666134,26.329216
2024-11-24,S002,P0019,19.143095,12.311554,25.974636
2024-11-25,S002,P0019,18.93902,12.107479,25.770561
2024-11-26,S002,P0019,20.180973,13.349432,27.012514
2024-11-27,S002,P0019,20.980532,14.148991,27.812073
2024-11-28,S002,P0019,20.309385,13.477844,27.140926
2024-11-29,S002,P0019,20.954735,14.123194,27.786276
2024-11-30,S002,P0019,22.532911,15.70137,29.364452
2024-12-01,S002,P0019,20.870668,14.039127,27.70221
2024-12-02,S002,P0019,18.795692,11.964151,25.627234
2024-12-03,S002,P0019,18.513626,11.682085,25.345167
2024-12-04,S002,P0019,17.388481,10.55694,24.220022
2024-12-05,S002,P0019,16.971697,10.140156,23.803238
2024-12-06,S002,P0019,16.700089,9.868547,23.53163
2024-12-07,S002,P0019,16.86118,10.029638,23.69272
2024-12-08,S002,P0019,17.136208,10.3046665,23.967749
2024-12-09,S002,P0019,13.97059,7.139049,20.80213
2024-12-10,S002,P0019,16.8192,9.987659,23.650742
2024-12-11,S002,P0019,17.56959,10.738049,24.40113
2024-12-12,S002,P0019,17.058636,10.227095,23.890177
2024-12-13,S002,P0019,18.515057,11.683516,25.346598
2024-12-14,S002,P0019,19.385098,12.553556,26.216639
2024-12-15,S002,P0019,18.324091,11.49255,25.155632
2024-12-16,S002,P0019,16.339066,9.5075245,23.170607
2024-12-17,S002,P0019,16.67652,9.844978,23.50806
2024-12-18,S002,P0019,17.17697,10.345428,24.00851
2024-12-19,S002,P0019,26.1887,19.357159,33.02024
2024-12-20,S002,P0019,17.651663,10.820122,24.483204
2024-12-21,S002,P0019,19.821053,12.9895115,26.652594
2024-12-22,S002,P0019,20.829702,13.998161,27.661243
2024-12-23,S002,P0019,19.525806,12.694265,26.357347
2024-12-24,S002,P0019,19.77202,12.940479,26.603561
2024-12-25,S002,P0019,19.586077,12.754536,26.417618
2024-12-26,S002,P0019,18.687618,11.856077,25.51916
2024-12-27,S002,P0019,18.218876,11.387335,25.050417
2024-12-28,S002,P0019,19.889627,13.058086,26.721169
2024-12-29,S002,P0019,20.896639,14.065098,27.72818
2024-12-30,S002,P0019,17.810976,10.979435,24.642517
2024-12-31,S002,P0019,18.127771,11.29623,24.959312
2024-07-01,S002,P0020,12.373502,5.541961,19.205042
2024-07-02,S002,P0020,9.993625,3.162084,16.825165
2024-07-03,S002,P0020,12.169021,5.33748,19.00056
2024-07-04,S002,P0020,11.504173,4.6726327,18.335714
2024-07-05,S002,P0020,9.870159,3.0386186,16.7017
2024-07-06,S002,P0020,14.0715065,7.239966,20.903048
2024-07-07,S002,P0020,12.847861,6.0163207,19.679401
2024-07-08,S002,P0020,11.185372,4.353832,18.016912
2024-07-09,S002,P0020,9.769327,2.9377866,16.600868
2024-07-10,S002,P0020,12.015463,5.1839223,18.847004
2024-07-11,S002,P0020,6.733271,-0.09826946,13.564812
2024-07-12,S002,P0020,9.725055,2.8935142,16.556595
2024-07-13,S002,P0020,9.109088,2.2775474,15.940628
2024-07-14,S002,P0020,11.251974,4.4204335,18.083515
2024-07-15,S002,P0020,8.754441,1.9229007,15.585981
2024-07-16,S002,P0020,10.76548,3.9339395,17.597021
2024-07-17,S002,P0020,9.335631,2.5040908,16.167171
2024-07-18,S002,P0020,10.055005,3.2234645,16.886545
2024-07-19,S002,P0020,10.086516,3.2549758,16.918056
2024-07-20,S002,P0020,10.174433,3.3428922,17.005974
2024-07-21,S002,P0020,9.359466,2.527925,16.191006
2024-07-22,S002,P0020,10.574806,3.7432656,17.406347
2024-07-23,S002,P0020,6.699277,-0.13226366,13.530817
2024-07-24,S002,P0020,9.562786,2.7312455,16.394327
2024-07-25,S002,P0020,9.045716,2.2141757,15.877256
2024-07-26,S002,P0020,9.029533,2.1979928,15.861074
2024-07-27,S002,P0020,9.455321,2.6237807,16.286861
2024-07-28,S002,P0020,8.146837,1.3152966,14.978378
2024-07-29,S002,P0020,7.670314,0.83877325,14.501854
2024-07-30,S002,P0020,6.8189964,-0.012544155,13.6505375
2024-07-31,S002,P0020,5.5265365,-1.3050041,12.358077
2024-08-01,S002,P0020,7.6160455,0.7845049,14.447586
2024-08-02,S002,P0020,7.923523,1.0919824,14.755064
2024-08-03,S002,P0020,8.48043,1.6488891,15.31197
2024-08-04,S002,P0020,9.32988,2.4983392,16.16142
2024-08-05,S002,P0020,10.221774,3.3902335,17.053314
2024-08-06,S002,P0020,6.6020627,-0.22947788,13.433603
2024-08-07,S002,P0020,9.755694,2.9241538,16.587234
2024-08-08,S002,P0020,7.8579493,1.0264087,14.689489
2024-08-09,S002,P0020,9.735161,2.9036202,16.566702
2024-08-10,S002,P0020,9.137205,2.3056645,15.968746
2024-08-11,S002,P0020,9.489497,2.6579566,16.321037
2024-08-12,S002,P0020,10.00914,3.1775994,16.840681
2024-08-13,S002,P0020,8.813465,1.9819245,15.645006
2024-08-14,S002,P0020,9.619156,2.7876153,16.450697
2024-08-15,S002,P0020,10.559452,3.7279115,17.390993
2024-08-16,S002,P0020,10.498852,3.6673112,17.330393
2024-08-17,S002,P0020,11.504423,4.6728826,18.335964
2024-08-18,S002,P0020,11.078608,4.247067,17.910149
2024-08-19,S002,P0020,11.337613,4.5060725,18.169153
2024-08-20,S002,P0020,8.532108,1.7005677,15.363649
2024-08-21,S002,P0020,9.391731,2.5601907,16.223272
2024-08-22,S002,P0020,6.976521,0.14498043,13.808062
2024-08-23,S002,P0020,7.841733,1.0101924,14.673273
2024-08-24,S002,P0020,8.041204,1.2096639,14.8727455
2024-08-25,S002,P0020,6.7309337,-0.10060692,13.562474
2024-08-26,S002,P0020,8.401055,1.5695148,15.232595
2024-08-27,S002,P0020,7.5049334,0.6733928,14.336473
2024-08-28,S002,P0020,8.128941,1.2974,14.960482
2024-08-29,S002,P0020,8.710471,1.8789306,15.542011
2024-08-30,S002,P0020,7.945949,1.1144085,14.77749
2024-08-31,S002,P0020,7.3487186,0.51717806,14.18026
2024-09-01,S002,P0020,8.154013,1.3224721,14.985554
2024-09-02,S002,P0020,7.540106,0.70856524,14.371647
2024-09-03,S002,P0020,7.1989093,0.3673687,14.03045
2024-09-04,S002,P0020,8.744399,1.9128585,15.575939
2024-09-05,S002,P0020,8.685048,1.8535075,15.516588
2024-09-06,S002,P0020,8.086244,1.254703,14.917784
2024-09-07,S002,P0020,9.50487,2.6733298,16.33641
2024-09-08,S002,P0020,10.306337,3.4747968,17.137878
2024-09-09,S002,P0020,9.787564,2.9560237,16.619104
2024-09-10,S002,P0020,9.730301,2.8987603,16.561842
2024-09-11,S002,P0020,11.064077,4.232537,17.895618
2024-09-12,S002,P0020,10.703357,3.8718162,17.534897
2024-09-13,S002,P0020,10.400289,3.568748,17.231829
2024-09-14,S002,P0020,10.316144,3.4846034,17.147684
2024-09-15,S002,P0020,9.761463,2.9299226,16.593004
2024-09-16,S002,P0020,6.6748824,-0.15665817,13.506423
2024-09-17,S002,P0020,8.874421,2.0428805,15.705961
2024-09-18,S002,P0020,7.5301414,0.69860077,14.361682
2024-09-19,S002,P0020,8.192312,1.3607717,15.023853
2024-09-20,S002,P0020,7.6011486,0.769608,14.43269
2024-09-21,S002,P0020,11.780515,4.948974,18.612055
2024-09-22,S002,P0020,9.450076,2.6185355,16.281616
2024-09-23,S002,P0020,11.089762,4.258221,17.921303
2024-09-24,S002,P0020,10.069865,3.2383246,16.901405
2024-09-25,S002,P0020,9.702165,2.870624,16.533705
2024-09-26,S002,P0020,6.6820245,-0.1495161,13.513565
2024-09-27,S002,P0020,7.2731314,0.4415908,14.1046715
2024-09-28,S002,P0020,6.4391994,-0.39234114,13.2707405
2024-09-29,S002,P0020,6.602531,-0.22900963,13.434072
2024-09-30,S002,P0020,6.688885,-0.14265537,13.520426
2024-10-01,S002,P0020,8.766148,1.934607,15.597689
2024-10-02,S002,P0020,6.6025295,-0.22901106,13.434071
2024-10-03,S002,P0020,11.084378,4.2528377,17.915918
2024-10-04,S002,P0020,9.3528,2.5212598,16.184341
2024-10-05,S002,P0020,11.111135,4.279594,17.942675
2024-10-06,S002,P0020,11.312661,4.4811206,18.144201
2024-10-07,S002,P0020,11.34521,4.5136695,18.17675
2024-10-08,S002,P0020,10.020987,3.189446,16.852528
2024-10-09,S002,P0020,11.939034,5.107494,18.770575
2024-10-10,S002,P0020,10.293752,3.4622111,17.125292
2024-10-11,S002,P0020,8.214535,1.3829942,15.046076
2024-10-12,S002,P0020,8.348816,1.5172753,15.180357
2024-10-13,S002,P0020,10.00709,3.175549,16.83863
2024-10-14,S002,P0020,8.273743,1.4422021,15.105284
2024-10-15,S002,P0020,7.240215,0.40867424,14.071755
2024-10-16,S002,P0020,8.637884,1.8063436,15.469425
2024-10-17,S002,P0020,7.5800986,0.74855804,14.411639
2024-10-18,S002,P0020,6.792554,-0.038986683,13.624094
2024-10-19,S002,P0020,8.932946,2.1014056,15.764486
2024-10-20,S002,P0020,8.754368,1.9228272,15.585909
2024-10-21,S002,P0020,6.461336,-0.37020445,13.292877
2024-10-22,S002,P0020,6.7695346,-0.062005997,13.601075
